id,name,latitude,longitude,agent_code,geo_level_1,geo_level_2,geo_level_3,geo_level_4,geo_level_5,is_pos,contact_name,contact_phone_number,pos_type,pos_channel,picture_uri,electronic_recharge_activity_flag,physical_recharge_activity_flag,sim_activity_flag,handset_activity_flag,mfs_activity_flag
FIPO2952,FIPO2952,51.10455944531665,5.368007046212241,FIPO2952,LVL1_Hechtel-Eksel,null,null,null,null,true,Shanna Jaffe,+32498675427,chemist,CHA03,/api/media/files?path=supermarche_3.jpg,false,true,true,false,true
FIPO2953,FIPO2953,50.816442261420285,4.285610302431618,FIPO2953,LVL1_Anderlecht,null,null,null,null,true,Brittni Mertens,+32490346137,fuel station,CHA03,/api/media/files?path=proximus_5.jpg,true,false,false,false,false
FIPO2954,FIPO2954,51.14330624265845,5.625314581435101,FIPO2954,LVL1_Bree,null,null,null,null,true,Han Shumway,+32458215748,grocery store,CHA01,/api/media/files?path=supermarche_1.jpg,true,true,true,true,true
FIPO2955,FIPO2955,51.12901645548333,5.502858391824376,FIPO2955,LVL1_Peer,null,null,null,null,true,Hipolito Kittinger,+32491855945,fuel station,CHA02,/api/media/files?path=proximus_5.jpg,true,true,true,false,false
FIPO2957,FIPO2957,51.080192484267016,4.419401452353835,FIPO2957,LVL1_Rumst,null,null,null,null,true,Randolph Favela,+32408665505,fuel station,CHA02,/api/media/files?path=proximus_1.jpg,false,true,false,false,false
FIPO2958,FIPO2958,50.949682305175216,5.740473691644679,FIPO2958,LVL1_Maasmechelen,null,null,null,null,true,Adolfo Fuselier,+32475059847,chemist,CHA03,/api/media/files?path=supermarche_3.jpg,false,false,true,false,false
FIPO2959,FIPO2959,50.30826558448652,4.728740168165837,FIPO2959,LVL1_Anhe,null,null,null,null,true,Tyree Widman,+32436997498,fuel station,CHA02,null,true,false,false,true,false
FIPO2960,FIPO2960,51.178275252846525,3.222926956815841,FIPO2960,LVL1_Bruges,null,null,null,null,true,Hermila Penfold,+32438226300,fuel station,CHA01,/api/media/files?path=supermarche_1.jpg,false,false,true,true,false
FIPO2961,FIPO2961,50.862270415308444,3.3185509922234537,FIPO2961,LVL1_Harelbeke,null,null,null,null,true,Kati Sharma,+32456352001,chemist,CHA03,null,false,false,true,false,true
FIPO2962,FIPO2962,50.47888627371002,4.360772594358372,FIPO2962,LVL1_Courcelles,null,null,null,null,true,Connie Stanko,+32413347318,grocery store,CHA03,null,false,true,false,true,false
FIPO2966,FIPO2966,51.195145308576954,4.70860936247948,FIPO2966,LVL1_Grobbendonk,null,null,null,null,true,Beulah Glenn,+32448055853,fuel station,CHA02,null,true,true,true,true,true
FIPO2967,FIPO2967,50.61652733977216,5.59196136327854,FIPO2967,LVL1_Lige,null,null,null,null,true,Randolph Favela,+32469013093,fuel station,CHA02,null,true,false,false,true,true
FIPO2968,FIPO2968,50.82969485898639,5.58052339074375,FIPO2968,LVL1_Riemst,null,null,null,null,true,Kenton Demaio,+32461803496,fuel station,CHA02,null,true,true,true,true,true
FIPO2970,FIPO2970,50.47771154855383,4.252391246192832,FIPO2970,LVL1_Manage,null,null,null,null,true,Cristopher Coles,+32463897624,fuel station,CHA02,null,true,true,true,false,false
FIPO2972,FIPO2972,50.824399573291025,4.380365730314246,FIPO2972,LVL1_Ixelles,null,null,null,null,true,Beulah Glenn,+32450372439,grocery store,CHA02,/api/media/files?path=proximus_1.jpg,true,false,false,false,false
FIPO2973,FIPO2973,50.42612364025041,4.537674322136848,FIPO2973,LVL1_Aiseau-Presles,null,null,null,null,true,Marcelino Henegar,+32457357323,grocery store,CHA03,null,false,true,true,true,true
FIPO2974,FIPO2974,51.13347680813564,4.449652461501835,FIPO2974,LVL1_Kontich,null,null,null,null,true,Han Shumway,+32406208415,grocery store,CHA03,/api/media/files?path=supermarche_2.jpg,false,false,true,false,true
FIPO2975,FIPO2975,50.502480158239344,4.000662814755544,FIPO2975,LVL1_Soignies,null,null,null,null,true,Logan Clapp,+32455269940,grocery store,CHA01,null,true,true,true,true,true
FIPO2979,FIPO2979,50.7546886741467,2.9511888611454653,FIPO2979,LVL1_Comines-Warneton,null,null,null,null,true,Gonzalo Gao,+32477735461,fuel station,CHA02,/api/media/files?path=supermarche_2.jpg,true,true,true,true,true
FIPO2981,FIPO2981,50.401037306171574,4.477820748395028,FIPO2981,LVL1_Charleroi,null,null,null,null,true,Brittni Mertens,+32448673051,grocery store,CHA02,/api/media/files?path=supermarche_0.jpg,true,true,true,true,true
FIPO2983,FIPO2983,51.122095641192516,4.339956592831891,FIPO2983,LVL1_Schelle,null,null,null,null,true,Deeanna Amundson,+32472989466,fuel station,CHA02,/api/media/files?path=librairie_1.jpg,true,false,true,true,true
FIPO2984,FIPO2984,51.240494136758606,4.454819413272718,FIPO2984,LVL1_Anvers,null,null,null,null,true,Deadra Payton,+32482811251,fuel station,CHA01,/api/media/files?path=proximus_4.jpg,true,true,true,true,true
FIPO2985,FIPO2985,50.386521699600515,3.7439191107305776,FIPO2985,LVL1_Dour,null,null,null,null,true,Jospeh Vergara,+32420199791,fuel station,CHA03,/api/media/files?path=supermarche_1.jpg,true,false,true,true,true
FIPO2986,FIPO2986,50.89595670993471,3.9361676555143807,FIPO2986,LVL1_Erpe-Mere,null,null,null,null,true,Kimiko Wiedeman,+32447607798,grocery store,CHA03,/api/media/files?path=librairie_3.jpg,false,false,false,false,true
FIPO2987,FIPO2987,51.20383633061464,4.412970109267779,FIPO2987,LVL1_Anvers,null,null,null,null,true,Darron Craver,+32469961750,fuel station,CHA01,/api/media/files?path=librairie_2.jpg,true,true,false,false,false
FIPO2988,FIPO2988,51.250541440479154,4.514643702981162,FIPO2988,LVL1_Schoten,null,null,null,null,true,Angella Prisco,+32453327356,fuel station,CHA03,null,true,true,true,true,true
FIPO2989,FIPO2989,51.050023936843495,3.748288134299972,FIPO2989,LVL1_Gand,null,null,null,null,true,Zonia Corns,+32446430388,fuel station,CHA03,/api/media/files?path=proximus_4.jpg,false,true,false,true,false
FIPO2990,FIPO2990,51.091924634201646,4.5022736590903945,FIPO2990,LVL1_Duffel,null,null,null,null,true,Lawanna Jess,+32485472341,fuel station,CHA02,/api/media/files?path=supermarche_1.jpg,true,false,true,true,true
FIPO2991,FIPO2991,50.936205930607436,4.633260918718089,FIPO2991,LVL1_Herent,null,null,null,null,true,Marcelino Henegar,+32446953472,chemist,CHA02,/api/media/files?path=proximus_3.jpg,false,false,true,false,true
FIPO2992,FIPO2992,51.15992076236327,3.8199672725384515,FIPO2992,LVL1_Gand,null,null,null,null,true,Angella Prisco,+32489738249,grocery store,CHA01,/api/media/files?path=supermarche_3.jpg,false,true,true,true,false
FIPO2993,FIPO2993,50.64268367292396,4.587570177484636,FIPO2993,LVL1_Court-Saint-Etienne,null,null,null,null,true,Tonita Manley,+32454957325,fuel station,CHA03,null,false,true,false,false,false
FIPO2996,FIPO2996,50.159099439725026,5.221125895378036,FIPO2996,LVL1_Rochefort,null,null,null,null,true,Chassidy Horne,+32419048325,fuel station,CHA03,null,true,true,true,true,true
FIPO2997,FIPO2997,50.45856705057917,4.86241492071576,FIPO2997,LVL1_Namur,null,null,null,null,true,Roseanne Perea,+32419267527,chemist,CHA01,null,true,true,true,true,true
FIPO3001,FIPO3001,51.2082208913093,4.773508225160996,FIPO3001,LVL1_Vorselaar,null,null,null,null,true,Gonzalo Gao,+32488580535,grocery store,CHA01,/api/media/files?path=supermarche_0.jpg,false,true,true,true,true
FIPO3002,FIPO3002,50.41256508347216,4.176613629096045,FIPO3002,LVL1_Binche,null,null,null,null,true,Marcelino Henegar,+32416753835,fuel station,CHA01,/api/media/files?path=proximus_1.jpg,false,false,true,true,false
FIPO3004,FIPO3004,50.716271409157436,3.2174532950707126,FIPO3004,LVL1_Mouscron,null,null,null,null,true,Tonita Manley,+32414458812,chemist,CHA02,/api/media/files?path=supermarche_0.jpg,false,true,true,true,true
FIPO3005,FIPO3005,51.00050544545938,3.3173592061223927,FIPO3005,LVL1_Tielt,null,null,null,null,true,Carin Maitland,+32406029373,fuel station,CHA02,null,true,true,true,true,true
FIPO3006,FIPO3006,50.471324863452914,6.166526667025204,FIPO3006,LVL1_Butgenbach,null,null,null,null,true,Adolfo Fuselier,+32440693180,grocery store,CHA03,/api/media/files?path=librairie_1.jpg,true,true,true,true,false
FIPO3007,FIPO3007,51.22227583271364,2.9763592618819756,FIPO3007,LVL1_Bredene,null,null,null,null,true,Enola Rudder,+32467670542,grocery store,CHA01,/api/media/files?path=librairie_0.jpg,true,false,true,false,true
FIPO3008,FIPO3008,50.59677112719071,4.31781836574168,FIPO3008,LVL1_Nivelles,null,null,null,null,true,Olive Hessel,+32423579478,grocery store,CHA02,/api/media/files?path=proximus_0.jpg,false,false,true,false,false
FIPO3009,FIPO3009,51.34510837978817,4.320408883410339,FIPO3009,LVL1_Anvers,null,null,null,null,true,Coreen Hoxie,+32439633259,fuel station,CHA01,null,true,true,true,true,true
FIPO3011,FIPO3011,50.88730635256979,5.520690008434969,FIPO3011,LVL1_Bilzen,null,null,null,null,true,Violeta Tolbert,+32482984997,grocery store,CHA02,/api/media/files?path=supermarche_0.jpg,false,false,true,false,false
FIPO3012,FIPO3012,51.200341853513876,3.9340407657002254,FIPO3012,LVL1_Moerbeke,null,null,null,null,true,Tyree Widman,+32472033077,chemist,CHA03,/api/media/files?path=supermarche_2.jpg,false,true,true,false,true
FIPO3013,FIPO3013,51.051856399077984,3.7411992057136985,FIPO3013,LVL1_Gand,null,null,null,null,true,Marcelino Henegar,+32411756450,grocery store,CHA03,null,true,true,true,true,true
FIPO3015,FIPO3015,51.1268436191813,4.109453827914031,FIPO3015,LVL1_Waasmunster,null,null,null,null,true,Zonia Corns,+32465350429,fuel station,CHA02,/api/media/files?path=proximus_3.jpg,true,true,false,true,false
FIPO3016,FIPO3016,50.778179429129665,4.988844586529054,FIPO3016,LVL1_Landen,null,null,null,null,true,Glennie Menjivar,+32441068807,fuel station,CHA03,/api/media/files?path=supermarche_3.jpg,true,false,true,true,true
FIPO3017,FIPO3017,50.65066697456302,5.489813857058213,FIPO3017,LVL1_Grce-Hollogne,null,null,null,null,true,Angella Prisco,+32408227215,fuel station,CHA02,/api/media/files?path=proximus_1.jpg,true,true,true,true,true
FIPO3018,FIPO3018,51.135156754938485,5.755180785786944,FIPO3018,LVL1_Kinrooi,null,null,null,null,true,Kristen Janusz,+32429306742,fuel station,CHA01,/api/media/files?path=proximus_5.jpg,true,true,false,false,true
FIPO3019,FIPO3019,50.81059830304541,5.0263610164289,FIPO3019,LVL1_Linter,null,null,null,null,true,Enola Rudder,+32420577180,grocery store,CHA02,/api/media/files?path=librairie_2.jpg,true,false,false,true,false
FIPO3020,FIPO3020,51.01200980048733,3.7796659749513655,FIPO3020,LVL1_Melle,null,null,null,null,true,Chassidy Horne,+32471279139,fuel station,CHA02,null,true,true,true,true,false
FIPO3021,FIPO3021,50.65760365728944,5.711219752241287,FIPO3021,LVL1_Soumagne,null,null,null,null,true,Adolfo Fuselier,+32422789832,fuel station,CHA01,/api/media/files?path=proximus_3.jpg,false,true,true,true,true
FIPO3022,FIPO3022,50.908228317528184,4.203749212860194,FIPO3022,LVL1_Asse,null,null,null,null,true,Lasandra Foulger,+32433027324,fuel station,CHA02,null,true,true,false,true,true
FIPO3023,FIPO3023,51.07144612661279,3.715160450565743,FIPO3023,LVL1_Gand,null,null,null,null,true,Georgiann Yoshida,+32426775204,fuel station,CHA01,/api/media/files?path=supermarche_2.jpg,true,true,true,true,false
FIPO3025,FIPO3025,50.823949208668594,4.297534725535778,FIPO3025,LVL1_Anderlecht,null,null,null,null,true,Darron Craver,+32409060518,grocery store,CHA01,/api/media/files?path=librairie_3.jpg,false,false,true,true,true
FIPO3026,FIPO3026,51.20488303870149,4.2456066274106545,FIPO3026,LVL1_Beveren,null,null,null,null,true,Coreen Hoxie,+32459772780,grocery store,CHA03,/api/media/files?path=proximus_2.jpg,false,false,true,true,true
FIPO3028,FIPO3028,50.86873259705302,4.542004689069286,FIPO3028,LVL1_Kortenberg,null,null,null,null,true,Adolfo Fuselier,+32451410106,fuel station,CHA01,/api/media/files?path=supermarche_1.jpg,false,false,false,false,true
FIPO3029,FIPO3029,50.65288283185324,5.608455131758286,FIPO3029,LVL1_Lige,null,null,null,null,true,Darron Craver,+32493679477,grocery store,CHA03,/api/media/files?path=supermarche_1.jpg,true,true,false,false,false
FIPO3030,FIPO3030,51.21397858305097,4.3933002860297465,FIPO3030,LVL1_Anvers,null,null,null,null,true,Marth Wheeler,+32404818529,grocery store,CHA01,null,true,false,true,false,true
FIPO3031,FIPO3031,50.70204950187212,4.986660127881888,FIPO3031,LVL1_Orp-Jauche,null,null,null,null,true,Olive Hessel,+32407257986,fuel station,CHA01,null,true,true,true,true,true
FIPO3033,FIPO3033,51.108261893637035,5.368028712735953,FIPO3033,LVL1_Hechtel-Eksel,null,null,null,null,true,Roseanne Perea,+32413676140,grocery store,CHA01,/api/media/files?path=proximus_2.jpg,true,true,true,true,true
FIPO3034,FIPO3034,50.9356007956023,4.630383865672612,FIPO3034,LVL1_Herent,null,null,null,null,true,Cristopher Coles,+32413658534,chemist,CHA01,null,false,true,false,false,false
FIPO3035,FIPO3035,51.39627932042238,4.645275687454402,FIPO3035,LVL1_Wuustwezel,null,null,null,null,true,Denisse Adams,+32466048834,grocery store,CHA03,/api/media/files?path=proximus_0.jpg,false,false,true,false,false
FIPO3036,FIPO3036,50.9987310387837,3.8038231569775034,FIPO3036,LVL1_Melle,null,null,null,null,true,Chassidy Horne,+32419823948,grocery store,CHA02,/api/media/files?path=supermarche_3.jpg,true,false,true,true,true
FIPO3038,FIPO3038,49.6946963306225,5.7485053058284175,FIPO3038,LVL1_Arlon,null,null,null,null,true,Lawanna Jess,+32459924088,grocery store,CHA03,/api/media/files?path=librairie_0.jpg,true,true,true,true,true
FIPO3039,FIPO3039,50.46444429910641,4.315305737283123,FIPO3039,LVL1_Courcelles,null,null,null,null,true,Chassidy Horne,+32413335953,chemist,CHA03,null,true,true,false,true,false
FIPO3040,FIPO3040,50.46484805281435,4.595256324251926,FIPO3040,LVL1_Sambreville,null,null,null,null,true,Shanna Jaffe,+32402517011,fuel station,CHA03,/api/media/files?path=supermarche_1.jpg,true,true,true,true,true
FIPO3041,FIPO3041,51.25095138068137,4.434318725820678,FIPO3041,LVL1_Anvers,null,null,null,null,true,Adolfo Fuselier,+32428909143,chemist,CHA02,/api/media/files?path=proximus_2.jpg,false,true,true,false,false
FIPO3042,FIPO3042,50.81716951948224,4.341207206031426,FIPO3042,LVL1_Forest,null,null,null,null,true,Violeta Tolbert,+32409298561,chemist,CHA01,/api/media/files?path=librairie_0.jpg,false,true,true,true,false
FIPO3043,FIPO3043,50.486576007605386,4.139735210768729,FIPO3043,LVL1_La Louvire,null,null,null,null,true,Scarlet Champine,+32418944378,chemist,CHA03,/api/media/files?path=proximus_1.jpg,true,false,false,false,false
FIPO3044,FIPO3044,51.112581837495945,5.647668707774894,FIPO3044,LVL1_Bree,null,null,null,null,true,Violeta Tolbert,+32433285676,grocery store,CHA02,/api/media/files?path=librairie_3.jpg,true,true,true,true,true
FIPO3045,FIPO3045,50.59055549371352,5.518838738212793,FIPO3045,LVL1_Seraing,null,null,null,null,true,Logan Clapp,+32455579748,grocery store,CHA01,/api/media/files?path=librairie_0.jpg,true,true,false,true,true
FIPO3047,FIPO3047,50.80409349030177,4.946973967086793,FIPO3047,LVL1_Tirlemont,null,null,null,null,true,Kymberly Mends,+32496295985,grocery store,CHA01,null,false,false,true,false,false
FIPO3048,FIPO3048,50.567972115496325,5.282285113065947,FIPO3048,LVL1_Villers-le-Bouillet,null,null,null,null,true,Lawanna Jess,+32429978689,fuel station,CHA01,/api/media/files?path=librairie_0.jpg,true,true,true,true,false
FIPO3049,FIPO3049,51.3177433224341,4.4055807571535786,FIPO3049,LVL1_Stabroek,null,null,null,null,true,Deeanna Amundson,+32448692803,grocery store,CHA01,null,false,true,true,false,true
FIPO3050,FIPO3050,50.40319531791638,3.880920444528733,FIPO3050,LVL1_Frameries,null,null,null,null,true,Dacia Crockett,+32495575131,fuel station,CHA02,null,false,false,true,false,false
FIPO3051,FIPO3051,51.085355278856085,5.065844372785573,FIPO3051,LVL1_Laakdal,null,null,null,null,true,Gonzalo Gao,+32404973710,grocery store,CHA01,/api/media/files?path=librairie_1.jpg,false,false,false,true,true
FIPO3052,FIPO3052,50.71913801067439,4.272511276528291,FIPO3052,LVL1_Hal,null,null,null,null,true,Chloe Rothenberg,+32433660789,fuel station,CHA03,/api/media/files?path=supermarche_1.jpg,true,true,true,true,true
FIPO3053,FIPO3053,50.89374607725556,3.4043002058333305,FIPO3053,LVL1_Waregem,null,null,null,null,true,Chloe Rothenberg,+32405059383,fuel station,CHA03,/api/media/files?path=proximus_4.jpg,true,false,true,false,false
FIPO3054,FIPO3054,50.662881008866144,5.616879720526025,FIPO3054,LVL1_Herstal,null,null,null,null,true,Hermila Penfold,+32427066074,chemist,CHA01,/api/media/files?path=librairie_2.jpg,true,true,true,true,true
FIPO3056,FIPO3056,50.43818271126825,3.867539129108318,FIPO3056,LVL1_Quaregnon,null,null,null,null,true,Kristofer Fenley,+32467138609,fuel station,CHA02,null,true,false,false,true,true
FIPO3057,FIPO3057,50.831061276374086,4.272859345167718,FIPO3057,LVL1_Anderlecht,null,null,null,null,true,Tonita Manley,+32422756660,grocery store,CHA02,null,true,true,true,true,false
FIPO3058,FIPO3058,49.571521559274984,5.684646555985725,FIPO3058,LVL1_Musson,null,null,null,null,true,Jospeh Vergara,+32440035584,grocery store,CHA03,/api/media/files?path=proximus_5.jpg,true,true,true,false,false
FIPO3059,FIPO3059,51.05826462020241,4.678400122023632,FIPO3059,LVL1_Putte,null,null,null,null,true,Zonia Corns,+32492810752,fuel station,CHA01,/api/media/files?path=supermarche_1.jpg,true,true,false,true,false
FIPO3060,FIPO3060,51.057471113125764,3.7519108005120465,FIPO3060,LVL1_Gand,null,null,null,null,true,Adina Pacheo,+32491409518,chemist,CHA01,/api/media/files?path=proximus_3.jpg,false,true,true,false,true
FIPO3061,FIPO3061,50.66259947803346,5.708589257702587,FIPO3061,LVL1_Soumagne,null,null,null,null,true,Marth Wheeler,+32444367391,chemist,CHA01,null,true,true,true,true,true
FIPO3062,FIPO3062,50.50704249619602,3.5884154466786096,FIPO3062,LVL1_Pruwelz,null,null,null,null,true,Adina Pacheo,+32478716961,chemist,CHA01,null,true,true,true,false,true
FIPO3063,FIPO3063,50.84281431475401,4.404779460287042,FIPO3063,LVL1_Etterbeek,null,null,null,null,true,Adolfo Fuselier,+32450718179,chemist,CHA02,null,false,false,true,false,false
FIPO3064,FIPO3064,51.19936441656554,5.041031946612071,FIPO3064,LVL1_Mol,null,null,null,null,true,Kenton Demaio,+32439588880,chemist,CHA01,/api/media/files?path=supermarche_3.jpg,true,false,true,true,true
FIPO3066,FIPO3066,50.57859914347698,5.667942262357189,FIPO3066,LVL1_Trooz,null,null,null,null,true,Danika Gierlach,+32433809046,fuel station,CHA03,/api/media/files?path=librairie_1.jpg,true,false,true,true,false
FIPO3067,FIPO3067,50.904235699352206,5.352541703553598,FIPO3067,LVL1_Hasselt,null,null,null,null,true,Connie Stanko,+32468285967,fuel station,CHA02,/api/media/files?path=supermarche_1.jpg,false,true,true,false,true
FIPO3069,FIPO3069,51.132487958072005,3.164728608983534,FIPO3069,LVL1_Zedelgem,null,null,null,null,true,Glennie Menjivar,+32463047093,chemist,CHA03,/api/media/files?path=librairie_0.jpg,false,true,true,true,false
FIPO3070,FIPO3070,50.87967891896315,5.370920261020736,FIPO3070,LVL1_Kortessem,null,null,null,null,true,Zonia Corns,+32476726005,chemist,CHA03,/api/media/files?path=proximus_2.jpg,true,true,false,true,true
FIPO3071,FIPO3071,50.35372434769215,5.465552642931196,FIPO3071,LVL1_Durbuy,null,null,null,null,true,Kenton Demaio,+32425882941,fuel station,CHA03,/api/media/files?path=proximus_2.jpg,true,true,true,false,false
FIPO3072,FIPO3072,50.62852844095818,5.504004371417179,FIPO3072,LVL1_Grce-Hollogne,null,null,null,null,true,Kristen Janusz,+32430336884,chemist,CHA02,/api/media/files?path=librairie_2.jpg,true,true,true,true,true
FIPO3074,FIPO3074,51.24413753679426,4.450232615069175,FIPO3074,LVL1_Anvers,null,null,null,null,true,Roseanne Perea,+32449757682,fuel station,CHA02,null,true,true,true,true,true
FIPO3075,FIPO3075,50.66496960769985,3.507971202863033,FIPO3075,LVL1_Celles,null,null,null,null,true,Beulah Glenn,+32408434180,chemist,CHA02,/api/media/files?path=supermarche_1.jpg,true,true,false,true,false
FIPO3076,FIPO3076,51.116994859397245,4.2000933897403785,FIPO3076,LVL1_Tamise,null,null,null,null,true,Connie Stanko,+32428507913,grocery store,CHA03,/api/media/files?path=proximus_0.jpg,false,false,true,true,true
FIPO3077,FIPO3077,50.72031085039324,4.5853249782143255,FIPO3077,LVL1_Wavre,null,null,null,null,true,Tyree Widman,+32410397266,grocery store,CHA03,/api/media/files?path=proximus_1.jpg,true,true,false,false,false
FIPO3079,FIPO3079,50.511452705833356,5.713253152417287,FIPO3079,LVL1_Sprimont,null,null,null,null,true,Han Shumway,+32408841692,chemist,CHA03,null,false,false,false,true,true
FIPO3081,FIPO3081,51.11079195886079,3.181187334556213,FIPO3081,LVL1_Oostkamp,null,null,null,null,true,Han Shumway,+32462900038,grocery store,CHA03,/api/media/files?path=librairie_3.jpg,true,true,true,true,true
FIPO3083,FIPO3083,51.088546491526635,3.449369486109482,FIPO3083,LVL1_Aalter,null,null,null,null,true,Connie Stanko,+32425129059,fuel station,CHA02,null,false,true,false,true,false
FIPO3084,FIPO3084,50.87943567251978,4.342813413353309,FIPO3084,LVL1_Bruxelles,null,null,null,null,true,Enola Rudder,+32424055335,fuel station,CHA01,/api/media/files?path=supermarche_0.jpg,true,true,true,true,true
FIPO3085,FIPO3085,50.66109978409791,4.460546914020688,FIPO3085,LVL1_Lasne,null,null,null,null,true,Lawanna Jess,+32456691161,fuel station,CHA02,/api/media/files?path=supermarche_1.jpg,true,false,false,false,false
FIPO3086,FIPO3086,51.061801693835164,4.349729549548874,FIPO3086,LVL1_Willebroek,null,null,null,null,true,Lawanna Jess,+32467303315,chemist,CHA01,/api/media/files?path=proximus_0.jpg,false,false,true,false,false
FIPO3087,FIPO3087,50.858385637908306,4.496342431160924,FIPO3087,LVL1_Wezembeek-Oppem,null,null,null,null,true,Coreen Hoxie,+32487254192,fuel station,CHA01,/api/media/files?path=proximus_1.jpg,false,true,false,false,false
FIPO3089,FIPO3089,50.85561559541329,3.890762114868956,FIPO3089,LVL1_Herzele,null,null,null,null,true,Lasandra Foulger,+32402360617,fuel station,CHA03,/api/media/files?path=librairie_3.jpg,false,false,true,false,false
FIPO3090,FIPO3090,51.008290605681964,5.577673995586179,FIPO3090,LVL1_As,null,null,null,null,true,Gonzalo Gao,+32464384531,fuel station,CHA03,/api/media/files?path=librairie_3.jpg,true,true,true,true,true
FIPO3091,FIPO3091,50.87793390699159,4.686022573414778,FIPO3091,LVL1_Louvain,null,null,null,null,true,Marcelino Henegar,+32406953698,fuel station,CHA02,/api/media/files?path=proximus_2.jpg,false,true,true,true,false
FIPO3093,FIPO3093,50.74711903835782,5.429486975044238,FIPO3093,LVL1_Tongres,null,null,null,null,true,Chassidy Horne,+32490045902,grocery store,CHA02,/api/media/files?path=supermarche_3.jpg,false,false,false,false,true
FIPO3095,FIPO3095,50.8208114788766,4.110310444745649,FIPO3095,LVL1_Roosdaal,null,null,null,null,true,Gonzalo Gao,+32486627892,grocery store,CHA03,/api/media/files?path=librairie_2.jpg,true,true,true,true,false
FIPO3096,FIPO3096,50.41973653587313,4.459394922962406,FIPO3096,LVL1_Charleroi,null,null,null,null,true,Gonzalo Gao,+32421928243,chemist,CHA01,null,true,true,true,true,true
FIPO3097,FIPO3097,51.08953550838037,4.519238301110469,FIPO3097,LVL1_Duffel,null,null,null,null,true,Olive Hessel,+32468062202,fuel station,CHA02,/api/media/files?path=librairie_3.jpg,false,false,true,true,true
FIPO3098,FIPO3098,50.602190575936255,5.507634771031372,FIPO3098,LVL1_Seraing,null,null,null,null,true,Angella Prisco,+32462416126,chemist,CHA03,/api/media/files?path=proximus_0.jpg,false,true,true,true,true
FIPO3100,FIPO3100,50.94798595157839,3.1321579613154746,FIPO3100,LVL1_Roulers,null,null,null,null,true,Shanna Jaffe,+32493076905,chemist,CHA02,/api/media/files?path=librairie_1.jpg,true,true,true,false,false
FIPO3101,FIPO3101,50.794209644393646,3.1218702845122457,FIPO3101,LVL1_Menin,null,null,null,null,true,Marcelino Henegar,+32482277731,fuel station,CHA02,null,true,true,true,false,false
FIPO3102,FIPO3102,50.44754647534442,3.9580661419987164,FIPO3102,LVL1_Mons,null,null,null,null,true,Kymberly Mends,+32480399809,fuel station,CHA01,/api/media/files?path=proximus_1.jpg,true,false,false,true,false
FIPO3103,FIPO3103,50.86534693535129,4.694282054296673,FIPO3103,LVL1_Louvain,null,null,null,null,true,Hermila Penfold,+32441197238,fuel station,CHA02,/api/media/files?path=proximus_3.jpg,false,false,true,true,false
FIPO3104,FIPO3104,51.006076247398795,2.8700389809526468,FIPO3104,LVL1_Dixmude,null,null,null,null,true,Chassidy Horne,+32412354914,chemist,CHA02,/api/media/files?path=librairie_3.jpg,false,true,false,false,false
FIPO3105,FIPO3105,50.53001862592268,4.2248743522049,FIPO3105,LVL1_Seneffe,null,null,null,null,true,Olive Hessel,+32451392364,chemist,CHA03,/api/media/files?path=supermarche_1.jpg,true,false,true,true,true
FIPO3106,FIPO3106,50.603373372794444,5.5312183671680515,FIPO3106,LVL1_Seraing,null,null,null,null,true,Kimiko Wiedeman,+32461319446,grocery store,CHA02,/api/media/files?path=supermarche_0.jpg,true,true,true,false,false
FIPO3108,FIPO3108,50.96555435993139,3.122747316602684,FIPO3108,LVL1_Roulers,null,null,null,null,true,Adina Pacheo,+32451947356,chemist,CHA02,null,true,false,false,false,false
FIPO3109,FIPO3109,50.08589821054203,5.5402164355047185,FIPO3109,LVL1_Tenneville,null,null,null,null,true,Lawanna Jess,+32493198901,chemist,CHA02,/api/media/files?path=librairie_3.jpg,false,true,true,true,true
FIPO3110,FIPO3110,50.85382596841529,4.373952003822909,FIPO3110,LVL1_Schaerbeek,null,null,null,null,true,Adina Pacheo,+32432327068,fuel station,CHA03,/api/media/files?path=proximus_2.jpg,false,false,false,true,true
FIPO3111,FIPO3111,51.085498906183794,4.486633297001873,FIPO3111,LVL1_Duffel,null,null,null,null,true,Marth Wheeler,+32475907423,fuel station,CHA01,/api/media/files?path=supermarche_2.jpg,true,false,true,true,true
FIPO3112,FIPO3112,50.96761945357482,4.1895677760806285,FIPO3112,LVL1_Opwijk,null,null,null,null,true,Kati Sharma,+32474503149,chemist,CHA01,/api/media/files?path=librairie_1.jpg,true,true,true,true,false
FIPO3113,FIPO3113,51.14459247549117,4.378370189250261,FIPO3113,LVL1_Anvers,null,null,null,null,true,Carin Maitland,+32496833741,chemist,CHA03,/api/media/files?path=supermarche_3.jpg,true,false,true,false,true
FIPO3114,FIPO3114,50.870729786189806,4.102473942017566,FIPO3114,LVL1_Liedekerke,null,null,null,null,true,Georgiann Yoshida,+32447337720,grocery store,CHA01,/api/media/files?path=supermarche_0.jpg,false,false,false,true,false
FIPO3116,FIPO3116,50.06187435836626,4.49918138553032,FIPO3116,LVL1_Couvin,null,null,null,null,true,Scarlet Champine,+32494980352,chemist,CHA03,/api/media/files?path=proximus_1.jpg,true,false,true,true,true
FIPO3117,FIPO3117,50.76239063518144,4.464147398936445,FIPO3117,LVL1_Hoeilaart,null,null,null,null,true,Lasandra Foulger,+32418528771,fuel station,CHA02,/api/media/files?path=proximus_1.jpg,true,true,true,false,false
